pagetitle,15;16;17;18;19;21;38;39;71;82;83;86;91;95;96;108;120;121;123;126;6;127;128
"NV3-M-A-6N-PK";"";"NPT 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"NPT 3/8 наруж.";"V15C-M-A-6N-PK-BH";"V15C-M-A-6N-PK";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/NV_HA_s100.jpg>";"SS-1VM6-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PEEK>PEEK</div>";"<div class=elemento info mat=PEEK>PEEK</div>";"6M-V6AB-PK-SS";"6M-V6AB-PK-SS";"assets/images/NV_MA_s100.jpg";;;
"NV3-M-A-6R-PK";"";"RT 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"RT 3/8 наруж.";"V15C-M-A-6R-PK-BH";"V15C-M-A-6R-PK";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/NV_HA_s100.jpg>";"SS-1VM6RT-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PEEK>PEEK</div>";"<div class=elemento info mat=PEEK>PEEK</div>";"6KM-V6AB-PK-SS";"6KM-V6AB-PK-SS";"assets/images/NV_MA_s100.jpg";;;
"NV4-M-A-8N-PK";"";"NPT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";;"NPT 1/2 наруж.";"V15D-M-A-8N-PK-BH";"V15D-M-A-8N-PK";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/NV_HA_s100.jpg>";"SS-18VM8-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PEEK>PEEK</div>";"<div class=elemento info mat=PEEK>PEEK</div>";"8M-V8AB-PK-SS";"8M-V8AB-PK-SS";"assets/images/NV_MA_s100.jpg";;;
"NV4-M-A-8R-PK";"";"RT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";;"RT 1/2 наруж.";"V15D-M-A-8R-PK-BH";"V15D-M-A-8R-PK";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/NV_HA_s100.jpg>";"SS-18VM8RT-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PEEK>PEEK</div>";"<div class=elemento info mat=PEEK>PEEK</div>";"8KM-V8AB-PK-SS";"8KM-V8AB-PK-SS";"assets/images/NV_MA_s100.jpg";;;
"NV1-H-3M-R";"";"Hy-Lok 3mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,09,25:2}";"";"Hy-Lok 3mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-ORM2";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M3A-V2N-SS";"M3A-V2N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-3 MM-M";"";
"NV2-H-6M-R";"";"Hy-Lok 6mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";"";"Hy-Lok 6mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-1RS12";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M6A-V4N-SS";"M6A-V4N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-6 MM-M";"";
"NV2-H-8M-R";"";"Hy-Lok 8mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";"";"Hy-Lok 8mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-1KS8";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M8A-V4N-SS";"M8A-V4N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-8 MM-M";"";
"NV3-H-10M-R";"";"Hy-Lok 10mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";"";"Hy-Lok 10mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18KS14M";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M10A-V6N-SS";"M10A-V6N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-10 MM-M";"";
"NV3-H-12M-R";"";"Hy-Lok 12mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";"";"Hy-Lok 12mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18KS18M";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M12A-V6N-SS";"M12A-V6N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-12 MM-M";"";
"NV4-H-12M-R";"";"Hy-Lok 12mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";"";"Hy-Lok 12mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS18";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M12A-V8N-SS";"M12A-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-12 MM-M";"";
"NV4-H-14M-R";"";"Hy-Lok 14mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";"";"Hy-Lok 14mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS12";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M14A-V8N-SS";"M14A-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-14 MM-M";"";
"NV4-H-16M-R";"";"Hy-Lok 16mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";"";"Hy-Lok 16mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS14";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M16A-V8N-SS";"M16A-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-6 MM-M";"";
"NV4-H-18M-R";"";"Hy-Lok 18mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";"";"Hy-Lok 18mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS18";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M18A-V8N-SS";"M18A-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-18 MM-M";"";
"NV4-H-20M-R";"";"Hy-Lok 20mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";;"Hy-Lok 20mm";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS8";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"M20A-V8N-SS";"M20A-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-20 MM-M";"";
"NV1-H-2T-R";"";"Hy-Lok 1/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,09,25:2}";"";"Hy-Lok 1/8";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-ORM2";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"2TA-V2N-SS";"2TA-V2N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-1/8-M";"";
"NV2-H-4T-R";"";"Hy-Lok 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";"";"Hy-Lok 1/4";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-1RF4";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"4TA-V4N-SS";"4TA-V4N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-1/4-M";"";
"NV3-H-6T-R";"";"Hy-Lok 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";"";"Hy-Lok 3/8";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18KS8";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"6TA-V6N-SS";"6TA-V6N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-3/8-M";"";
"NV3-H-8T-R";"";"Hy-Lok 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";"";"Hy-Lok 1/2";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18KM8";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"8TA-V6N-SS";"8TA-V6N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-1/2-M";"";
"NV4-H-8T-R";"";"Hy-Lok 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";;"Hy-Lok 1/2";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RM8";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"8TA-V8N-SS";"8TA-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-1/2-M";"";
"NV4-H-10T-R";"";"Hy-Lok 5/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";;"Hy-Lok 5/8";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS14";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"10TA-V8N-SS";"10TA-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-5/8-M";"";
"NV4-H-12T-R";"";"Hy-Lok 3/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:1,8,25:9,5}";;"Hy-Lok 3/4";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS8";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"12TA-V8N-SS";"12TA-V8N-SS";"assets/images/NV_H_s100.jpg";"H-300U-SS-L-R-3/4-M";"";
"NV1-F-2N-R";"";"NPT 1/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,09,25:2}";"";"NPT 1/8 внутр.";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-ORF2";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"2F-V2N-SS";"2F-V2N-SS";"assets/images/NV_F_s100.jpg";"H-310U-SS-N-R-1/8-M";"";
"NV1-F-2R-R";"";"RT 1/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,09,25:2}";;"RT 1/8 внутр.";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-ORF2RT";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"2KF-V2N-SS";"2KF-V2N-SS";"assets/images/NV_F_s100.jpg";"H-310U-SS-R-R-1/8-M";"";
"NV2-F-2N-R";"";"NPT 1/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"NPT 1/8 внутр.";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-1RM4";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"2F-V4N-SS";"2F-V4N-SS";"assets/images/NV_F_s100.jpg";"H-310U-SS-N-R-1/8-M";"";
"NV2-F-2R-R";"";"RT 1/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"RT 1/8 внутр.";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-1RM2RT";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"2KF-V4N-SS";"2KF-V4N-SS";"assets/images/NV_F_s100.jpg";"H-310U-SS-R-R-1/8-M";"";
"NV3-F-4N-R";"";"NPT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";"";"NPT 1/4 внутр.";;;"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"R";"Проходной<br><img src=assets/images/NV_H_s100.jpg>";"SS-18RS12";"R-Тонкой регулировки<br><img src=assets/images/NV-needle-R.jpg>";"Тонкой регулировки";"SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"4F-V6N-SS";"4F-V6N-SS";"assets/images/NV_F_s100.jpg";"H-310U-SS-N-R-1/4-M";"";
